0	1.010344e-03	-1.90860e-02	1.908599e-02	
1	1.171309e-03	-1.34565e-02	1.345649e-02	
2	1.339715e-03	-1.04771e-03	1.047713e-03	
3	1.476199e-03	7.066965e-03	-7.06697e-03	
4	1.613340e-03	9.043079e-03	-9.04308e-03	
5	1.757411e-03	5.437377e-03	-5.43738e-03	
6	1.863827e-03	1.745665e-03	-1.74566e-03	
7	1.950504e-03	4.100467e-05	-4.10047e-05	
8	2.036658e-03	4.224787e-04	-4.22479e-04	
9	2.118721e-03	2.744473e-03	-2.74447e-03	
10	2.236155e-03	7.879177e-03	-7.87918e-03	
11	2.369372e-03	1.255826e-02	-1.25583e-02	
12	2.522983e-03	1.113219e-02	-1.11322e-02	
13	2.674763e-03	1.462272e-03	-1.46227e-03	
14	2.834823e-03	-1.17142e-02	1.171417e-02	
15	3.004368e-03	-1.88867e-02	1.888670e-02	
16	3.162082e-03	-1.46737e-02	1.467374e-02	
17	3.333383e-03	-2.94783e-03	2.947827e-03	
18	3.469630e-03	5.055445e-03	-5.05545e-03	
19	3.606877e-03	7.329857e-03	-7.32986e-03	
20	3.734449e-03	4.635981e-03	-4.63598e-03	
21	3.833213e-03	1.422788e-03	-1.42279e-03	
22	3.918583e-03	-4.21337e-04	4.213370e-04	
23	3.984921e-03	-5.77528e-04	5.775282e-04	
24	4.047077e-03	5.008082e-04	-5.00808e-04	
25	4.171388e-03	5.459039e-03	-5.45904e-03	
26	4.301256e-03	1.180384e-02	-1.18038e-02	
27	4.443879e-03	1.471581e-02	-1.47158e-02	
28	4.600805e-03	8.936383e-03	-8.93638e-03	
29	4.798277e-03	-6.79391e-03	6.793908e-03	
30	4.951923e-03	-1.66795e-02	1.667951e-02	
31	5.119753e-03	-1.67396e-02	1.673958e-02	
32	5.287021e-03	-7.44898e-03	7.448983e-03	
33	5.440324e-03	1.736593e-03	-1.73659e-03	
34	5.554855e-03	4.879198e-03	-4.87920e-03	
35	5.667617e-03	3.995386e-03	-3.99539e-03	
36	5.755833e-03	1.517266e-03	-1.51727e-03	
37	5.842265e-03	-9.56316e-04	9.563157e-04	
38	5.920591e-03	-2.14008e-03	2.140075e-03	
39	6.003241e-03	-1.50606e-03	1.506060e-03	
40	6.098291e-03	1.801047e-03	-1.80105e-03	
41	6.243022e-03	9.762171e-03	-9.76217e-03	
42	6.406529e-03	1.623258e-02	-1.62326e-02	
43	6.564736e-03	1.343934e-02	-1.34393e-02	
44	6.742086e-03	2.642355e-04	-2.64235e-04	
45	6.900092e-03	-1.24316e-02	1.243164e-02	
46	7.062134e-03	-1.71438e-02	1.714384e-02	
47	7.219601e-03	-1.18612e-02	1.186117e-02	
48	7.376067e-03	-2.67695e-03	2.676950e-03	
49	7.496490e-03	2.204120e-03	-2.20412e-03	
50	7.594227e-03	2.976151e-03	-2.97615e-03	
51	7.701045e-03	9.682027e-04	-9.68203e-04	
52	7.790777e-03	-1.71621e-03	1.716215e-03	
53	7.891097e-03	-3.75782e-03	3.757822e-03	
54	7.984578e-03	-3.34217e-03	3.342175e-03	

55	8.095634e-03	7.408016e-04	-7.40802e-04	
56	8.247009e-03	9.952647e-03	-9.95265e-03	
57	8.404112e-03	1.720661e-02	-1.72066e-02	
58	8.570518e-03	1.494626e-02	-1.49463e-02	
59	8.743955e-03	2.191795e-03	-2.19179e-03	
60	8.901383e-03	-1.06306e-02	1.063058e-02	
61	9.062884e-03	-1.59278e-02	1.592784e-02	
62	9.214928e-03	-1.17673e-02	1.176735e-02	
63	9.368857e-03	-3.67709e-03	3.677092e-03	
64	9.484653e-03	6.523746e-04	-6.52375e-04	
65	9.576772e-03	1.375822e-03	-1.37582e-03	
66	9.665695e-03	-1.24541e-04	1.245413e-04	
67	9.752456e-03	-2.72159e-03	2.721591e-03	
68	9.861240e-03	-5.40530e-03	5.405302e-03	
69	9.969525e-03	-5.33104e-03	5.331040e-03	
70	1.008857e-02	-8.34540e-04	8.345402e-04	
71	1.027589e-02	1.118854e-02	-1.11885e-02	
72	1.045495e-02	1.833257e-02	-1.83326e-02	
73	1.062040e-02	1.363862e-02	-1.36386e-02	
74	1.081413e-02	-1.37825e-03	1.378252e-03	
75	1.096362e-02	-1.14198e-02	1.141982e-02	
76	1.111479e-02	-1.34580e-02	1.345796e-02	
77	1.127260e-02	-7.96834e-03	7.968341e-03	
78	1.141469e-02	-1.86018e-03	1.860180e-03	
79	1.151292e-02	1.176340e-04	-1.17634e-04	
80	1.160999e-02	-6.59787e-04	6.597870e-04	
81	1.172224e-02	-3.93562e-03	3.935625e-03	
82	1.183957e-02	-7.42825e-03	7.428248e-03	
83	1.197232e-02	-7.58224e-03	7.582240e-03	
84	1.209423e-02	-2.46424e-03	2.464242e-03	
85	1.228390e-02	1.078569e-02	-1.07857e-02	
86	1.244473e-02	1.860981e-02	-1.86098e-02	
87	1.261970e-02	1.520215e-02	-1.52022e-02	
88	1.280130e-02	1.732394e-03	-1.73239e-03	
89	1.294960e-02	-8.64945e-03	8.649449e-03	
90	1.309994e-02	-1.18564e-02	1.185636e-02	
